Tweet,Date,Retweet,Favorite,Tweet Source,Tweet Language,User Name,User Language
"Tu peux Sauver Mme ESSE(enceinte) en mettant ta voiture a sa disposition pr aller recup du sang O- a Treich.22436203, #civsocial, #civ2010",2011-04-05 11:35:56 +0000 Tue,0,0,Twitter Web Client,fr,AGNISSAN Eric A.,fr
mon 1er tweet de la journée pour tous mes refré et mes roeuss de Côte d'Ivoire. Prions pour eux et venons leur en aide #civsocial. bjr à ts!,2011-04-05 11:36:29 +0000 Tue,0,0,TweetDeck,fr,arsene f. Kapnang,fr
"Tu peux Sauver Mme ESSE(enceinte) en mettant ta voiture a sa disposition pr aller recup du sang O- a Treich.22436203, #civsocial, #fb",2011-04-05 11:36:54 +0000 Tue,0,0,Twitter Web Client,fr,aristide Tanoh,fr
#UNICEF helping children affected by conflict in #IvoryCoast: http://bit.ly/hIfyAK #civ2010 #civsocial /via @kevariste225,2011-04-05 11:38:35 +0000 Tue,0,0,TweetDeck,en,Jeffrey (((Allen))),en
"bonjour à tous, j'ai été déconnecté depuis ce matin #civ2010 #civsocial",2011-04-05 11:39:21 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
"#civsocial RT @soungourou: en cas de besoin de ONUCI, Tél N° verts RHDP qui transmettent 57 38 21 04 / 55 2… (cont) http://deck.ly/~jCKdQ",2011-04-05 11:39:22 +0000 Tue,1,0,TweetDeck,fr,KPMG,fr
"L'hémoragie du blessé au cou a ete stopée,actu son etat est stable il a pu etre transferé vers une petite infirmerie du quartier. #civsocial",2011-04-05 11:40:53 +0000 Tue,1,0,Twitter Web Client,fr,manasse.dehe,fr
@Koskoryma oui si vous désirez rester anonyme l'on ne citera pas votre nom pour les dons #civ2010 #civsocial,2011-04-05 11:41:38 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
RT @guardian: R Ivory Coast live blog reports on efforts by #civsocial + tweeter @cartunelo 2 get help 2 srsly injured http://bit.ly/e5jsuM,2011-04-05 11:44:02 +0000 Tue,1,0,TweetDeck,en,Toni Scurlock 4TRUMP,en
"MAMAN insuffisante-renale a besoin d etre evacuee urgemment o CHU de cocody pr dyalise 01343524.cocody 7eme tranche, #civsocial, #civ2010",2011-04-05 11:44:46 +0000 Tue,3,0,Twitter Web Client,fr,manasse.dehe,fr
"Le sang O- est deja disponible a la bank de sang. SVP Il faut juste aller recup a Treich. 22436203, #civsocial. La zone est calme,#civ2010",2011-04-05 11:47:06 +0000 Tue,2,0,Twitter Web Client,fr,manasse.dehe,fr
#civsocial @arigo11 ou se trouve Mme Esse??,2011-04-05 11:47:30 +0000 Tue,0,0,TweetDeck,en,aristide Tanoh,fr
"SOS,MAMAN insuffisante-renale a besoin d etre evacuee urgemment o CHU de cocody pr dyalise 01343524.cocody 7e tranche, #civsocial, #civ2010",2011-04-05 11:55:59 +0000 Tue,0,0,yoono,fr,Cyriac G. Gbogou,fr
"@Hafane225 , Tu peux sauver MME ESSE, Donne ton phone STP, C est DIEU qui t envoie. #civsocial, #civ2010",2011-04-05 11:56:30 +0000 Tue,0,0,Twitter Web Client,fr,manasse.dehe,fr
"‘Some staff have had armed men come 2 house & take things. Cars, phones, anything of value,’ our staff, #Abidjan #civ2010 #civsocial",2011-04-05 11:58:30 +0000 Tue,0,0,TweetDeck,en,Liz Scarff,en
Media: We have staff on the ground available for interview. DM or call. #ivorycoast #civ2010 #civsocial,2011-04-05 11:59:48 +0000 Tue,0,0,TweetDeck,en,Liz Scarff,en
Arretons les disours et aidont nos freres faites un Don pour l'aide humanitaire en #civ2010 URGENT http://civsocial.akendewa.org/ #civsocial,2011-04-05 12:00:25 +0000 Tue,5,0,Twitter for BlackBerry®,fr,civ,fr
#civsocial il est midi donc y un couvrefeu! y a t'il lieu de ddemander des autorisations de circuler pour cert… (cont) http://deck.ly/~4mpKI,2011-04-05 12:01:43 +0000 Tue,0,0,TweetDeck,fr,aristide Tanoh,fr
"@JoelleET , mes contacts : manasse.dehe@akendewa.ci, manasse.dehe@gmail.com, 03805054, skype(manasse.guy), #civsocial, #civ2010. Merci",2011-04-05 12:02:29 +0000 Tue,0,0,Twitter Web Client,fr,manasse.dehe,fr
Arretez les discours et regardez si vos voisins ont besoins d'aides! Aidez votre prochain nous sommes tous ivoiriens #civ2010 #civsocial,2011-04-05 12:04:14 +0000 Tue,1,0,Twitter for BlackBerry®,fr,civ,fr
"Le sang O- est deja disponible a la bank de sang de Treich. SVP Il faut juste aller recup . 22436203, #civsocial, #civ2010.La zone est calme",2011-04-05 12:07:42 +0000 Tue,1,0,Twitter Web Client,fr,manasse.dehe,fr
"SOS,MAMAN insuffisante-renale a besoin d etre evacuee urgemment o CHU de cocody pr dyalise 01343524.cocody 7e tranche, #civ2010,#civsocial",2011-04-05 12:14:16 +0000 Tue,6,0,Twitter Web Client,fr,manasse.dehe,fr
#prayforciv #prayforivorycoast #peacenow #omg #civsocial,2011-04-05 12:15:56 +0000 Tue,0,0,Twitter Web Client,und,sanou omer,en
@cartunelo ce serait mieux de n'utiliser que #CIVSOCIAL pour l'humanitaire. civ2010 ce n'est que de la politique.,2011-04-05 12:16:38 +0000 Tue,0,0,Twitter Web Client,fr,Anna Guèye,fr
RT @cartunelo: Bravo everyone! The neck wound is clean and safe. He's resting in a clinic in Marcory Sicogi #civsocial #civ2010 #IvoryCoast,2011-04-05 12:23:13 +0000 Tue,1,0,TweetDeck,en,Jeffrey (((Allen))),en
"Should the public be seeking to kill despotic leaders, or seek justice through the intl. courts? #civsocial #libya #zimbabwe",2011-04-05 12:26:10 +0000 Tue,0,0,Twitter Web Client,en,Baron Anyangwe,en
"100,000 in #IvoryCoast need food&water. In UK? Txt CARE to 70066 to donate £5 @Oxfam http://oxf.am/ZER #civ2010 #civsocial via @kateausburn",2011-04-05 12:26:20 +0000 Tue,0,0,TweetDeck,en,Jeffrey (((Allen))),en
merci à Mr Fofana Moussa qui vient de donner 100€ pour le call center d'urgence http://bit.ly/hguvCn Total = 200€ #civsocial #civ2010,2011-04-05 12:26:50 +0000 Tue,2,0,TweetDeck,fr,Jean-Patrick Ehouman,en
"#civsocial, NOTRE PLUS GRAND BESOIN c est un moyen de deplacement. SVP mettez vos voitures a notre disposition, car il n ya pas d ambulances",2011-04-05 12:27:12 +0000 Tue,2,0,Twitter Web Client,fr,manasse.dehe,fr
merci à Mr Jeffrey Allen qui vient de donner 20€ pour le call center d'urgence http://bit.ly/hguvCn Total = 220€ #civsocial #civ2010,2011-04-05 12:27:40 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
@cartunelo mais comment vous gérer avec cette histoire de couvre-feu #civsocial,2011-04-05 12:28:36 +0000 Tue,0,0,TweetDeck,fr,aristide Tanoh,fr
merci à Mr Fabrice Gevisier qui vient de donner 30€ pour le call center d'urgence http://bit.ly/hguvCn Total = 250€ #civsocial #civ2010,2011-04-05 12:29:29 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
merci à Mme Victoire D'almeida qui vient de donner 10€ pour le call center d'urgence http://bit.ly/hguvCn Total = 260€ #civsocial #civ2010,2011-04-05 12:30:36 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
RT @cartunelo: OUR GREATEST NEED is means of transport. PLS let us use your cars b/c there are no ambulances #civsocial #civ2010 #IvoryCoast,2011-04-05 12:30:47 +0000 Tue,0,0,TweetDeck,en,Jeffrey (((Allen))),en
"@arigo11 ,en portant au bras un brassard improvisé de couleur blanche ou dans l'idéal blanche avec une croix rouge, #civ2010,#civsocial",2011-04-05 12:31:14 +0000 Tue,1,0,Twitter Web Client,fr,manasse.dehe,fr
merci à Mme Julie Owono qui vient de donner 15€ pour le call center d'urgence http://bit.ly/hguvCn Total = 275€ #civsocial #civ2010,2011-04-05 12:32:24 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
@cartunelo Avec le couvre feu comment est-ce possible de se deplacer en voiture particuliere ? #civsocial,2011-04-05 12:33:01 +0000 Tue,0,0,Twitter Web Client,fr,soungourou,fr
merci à Mme Olivier Pacteau qui vient de donner 15€ pour le call center d'urgence http://bit.ly/hguvCn Total = 295€ #civsocial #civ2010,2011-04-05 12:33:51 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
merci à Mme Salimata Porquet qui vient de donner 20€ pour le call center d'urgence http://bit.ly/hguvCn Total = 315€ #civsocial #civ2010,2011-04-05 12:34:45 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
@soundjata_keita l'ONUCI a été prévenu ils disent qu'ils vont la bas #civsocial,2011-04-05 12:35:13 +0000 Tue,1,0,Twitter Web Client,fr,soungourou,fr
merci à Olivia Quenum-fourn qui vient de donner 10€ pour le call center d'urgence http://bit.ly/hguvCn Total = 325€ #civsocial #civ2010,2011-04-05 12:35:45 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
@ClaireInParis on a explique sur le site civsocial.akendewa.org,2011-04-05 12:36:03 +0000 Tue,0,0,Seesmic Desktop,fr,Diaby Mohamed,en
merci à Mme Mohamed Hassan qui vient de donner 300€ pour le call center d'urgence http://bit.ly/hguvCn Total = 625€ #civsocial #civ2010,2011-04-05 12:36:26 +0000 Tue,6,0,TweetDeck,fr,Jean-Patrick Ehouman,en
merci à Alejandro Artiga qui vient de donner 50€ pour le call center d'urgence http://bit.ly/hguvCn Total = 675€ #civsocial #civ2010,2011-04-05 12:37:16 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
Que les personnes qui font le relais sur le terrain pour #civsocial et qui ont des soucis de recharge me contactent #CIV2010,2011-04-05 12:37:44 +0000 Tue,3,0,Seesmic Desktop,fr,Diaby Mohamed,en
merci à Fati Nzi-Hassane qui vient de donner 20€ pour le call center d'urgence http://bit.ly/hguvCn Total = 645€ #civsocial #civ2010,2011-04-05 12:38:21 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
merci aux ANONYMES qui viennent de donner XXX€ pour le call center d'urgence http://bit.ly/hguvCn Total = 695€ #civsocial #civ2010,2011-04-05 12:39:51 +0000 Tue,2,0,TweetDeck,fr,Jean-Patrick Ehouman,en
@soungourou @ClaireInParis : au démarage c'était pr un call center pour l'aide humanitaire en #civ2010. Puis http://bit.ly/gihSQ7 #civsocial,2011-04-05 12:41:55 +0000 Tue,1,0,TweetDeck,fr,Jean-Patrick Ehouman,en
"Souhaiter le repos des morts, c'est bien. Aider les vivants, c'est mieux. http://bit.ly/gvEEBP #CIV2010 #civsocial",2011-04-05 12:43:08 +0000 Tue,3,0,TweetDeck,fr,Kosko Ryma,en
"A COCODY DANGA Un papa Diabétique et qui a la tension fait une crise de palu. Il a besoin d aide 07 97 22 52, #civsocial, #civ2010",2011-04-05 12:46:19 +0000 Tue,2,0,Twitter Web Client,fr,manasse.dehe,fr
"Zapper de Itélé à F24 puis retour, c'est bien. Aider les victimes de la guerre, c'est mieux. http://bit.ly/gvEEBP #CIV2010 #civsocial",2011-04-05 12:46:36 +0000 Tue,1,0,TweetDeck,fr,Kosko Ryma,en
Opération 10€ pour les victimes de la guerre en #CIV2010 . http://bit.ly/gvEEBP #civsocial,2011-04-05 12:47:58 +0000 Tue,9,0,TweetDeck,fr,Kosko Ryma,en
"@cartunelo‎ A COCODY DANGA Un papa Diabétique et qui a la tension, crise de palu. Il a besoin d aide 07 97 22 52, #civsocial",2011-04-05 12:48:13 +0000 Tue,0,0,Echofon,fr,Françafrique,fr
SVP postez un message sur facebook parlant du fil #civsocial et faites un appel aux dons. Le lien: http://civsocial.akendewa.org/ #civ2010,2011-04-05 12:48:26 +0000 Tue,4,0,Twitter for BlackBerry®,fr,civ,fr
Call center operationnel a partir de 16h gmt. #civsocial #civ2010,2011-04-05 12:48:56 +0000 Tue,4,0,Seesmic Desktop,en,Diaby Mohamed,en
"Pour le prix d'un bouquin, d'un Big Mac ou d'un top chez H&M tu peux aider à sauver des vies en #civ2010. http://bit.ly/gvEEBP #civsocial",2011-04-05 12:49:42 +0000 Tue,1,0,TweetDeck,fr,Kosko Ryma,en
Check out this fund: civsocial : L'aide humanitaire en Côte d'Ivoire at http://www.gofundme.com/civsocial,2011-04-05 12:51:33 +0000 Tue,0,0,Twitter Web Client,fr,A.stephanie,fr
"Attendre l'intervention de l'eternel des armées, c'est bien. Aider les victimes , c'est mieux. http://bit.ly/gvEEBP #civsocial #civ2010",2011-04-05 12:51:48 +0000 Tue,1,0,TweetDeck,fr,Kosko Ryma,en
Les lignes a accra pour #civsocial #civ2010 pour urgences sur Abidjan +233 202 59 89 68 ou +233 202 59 89 69. actives a 16h gmt #fb,2011-04-05 12:53:09 +0000 Tue,6,0,TweetDeck,fr,aristide Tanoh,fr
Paris: Manif APOLITIQUE pour l'ouverture d'un couloir Humanitaire/19h au Trocadero. Bougies et drapeaux blancs. RETWEET #civ2010 #civsocial,2011-04-05 12:53:32 +0000 Tue,0,0,TweetDeck,fr,PiLs - Track Knights,en
RT @diabymohamed Les lignes a accra pour #civsocial #civ2010 pour urgences Abidjan +233 202 59 89 68 ou +233 202 59 89 69. actives a 16h gmt,2011-04-05 12:54:47 +0000 Tue,2,0,Twitter Web Client,fr,Claire Ulrich,fr
"hey, how can i buy phone credits online for Ghanan ? #civ2010 #civsocial #civpaix #finiLesBruitsDeCanon #ghana #accra",2011-04-05 12:55:10 +0000 Tue,0,0,TweetDeck,en,Jean-Patrick Ehouman,en
"@diabymohamed Formidable action dont on s'inspirera surement pour les prochaines crises, bravo #civ2010 (civSocial)",2011-04-05 12:56:25 +0000 Tue,0,0,TweetDeck,fr,Muntu Dia Kongo 🇨🇩,en
@TV5MONDEINFO ns collectons d fond pr un call center d'urgence pr la l'aide humanitaire en #civ2010 http://bit.ly/gihSQ7 #civsocial,2011-04-05 12:57:10 +0000 Tue,1,0,TweetDeck,fr,Jean-Patrick Ehouman,en
Les lignes a accra pour #civsocial #civ2010 pour urgences sur Abidjan +233 202 59 89 68 ou +233 202 59 89 69. actives a 16h gmt #fb,2011-04-05 12:57:51 +0000 Tue,0,0,Twitter Web Client,fr,I'M christianbernard,fr
Mieux que des tweets l’opération apporte solutions concrètes aux victimes de la crise&gt; Support #CIV2010 fund http://bit.ly/hguvCn #civsocial,2011-04-05 13:00:14 +0000 Tue,0,0,TweetDeck,fr,Eliza Anyangwe,en
Vous avez compris? Je peux retourner travailler? On sort la Visa et on va sur http://bit.ly/gvEEBP #civsocial #civ2010,2011-04-05 13:00:33 +0000 Tue,1,0,TweetDeck,fr,Kosko Ryma,en
merci à Nicolas Dauby qui vient de donner 5€ pour le call center d'urgence http://bit.ly/hguvCn Total = 700€ #civsocial #civ2010,2011-04-05 13:00:45 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
#CIVSOCIAL RT @Axiome1: #CIV2010 URGENT pour appeler la HOTLINE à Accra verifiez ke votre numéro n´est pas cac… (cont) http://deck.ly/~CF6Un,2011-04-05 13:01:30 +0000 Tue,0,0,TweetDeck,fr,Jean,fr
@jpehouman Oui j'ai ete voir mais je n'ai pas compris encore comment transferer de l'argent au centre d'appel g des donneurs #civsocial,2011-04-05 13:02:29 +0000 Tue,0,0,Twitter Web Client,fr,soungourou,fr
@etumnamboa a bori! Tu auras un bon point! #civsocial,2011-04-05 13:02:39 +0000 Tue,0,0,Echofon,fr,Kosko Ryma,en
comment peut-on payer des unités téléphonique en ligne pour le ghana ? #civsocial #civ2010 #accra #mobile #ghana,2011-04-05 13:03:02 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
"Une Nigérienne et un Camerounais qui parlent donation sur le fil #civsocial , ça va filer des boutons à certains. :)",2011-04-05 13:04:10 +0000 Tue,1,0,TweetDeck,fr,Kosko Ryma,en
"@soungourou ils cliquent sur ""DONATE NOW"" ou envoyer par western union au ghana à @diabymohamed (contact sur le site) #civsocial #civ2010",2011-04-05 13:05:21 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
#costamarfil para ls espanoles y los q se encuentran cerca de la emb.este es núm.de emergencia consular 07 42 57 89 / 07 37 89 08 #civsocial,2011-04-05 13:05:57 +0000 Tue,3,0,Seesmic for BlackBerry,es,eBiz Africa Review,en
#civsocial #fb les pharma de gardeN° Nom Officine Localité Téléphone Titulaire 1 PHARMACIE ABOBO BELLEVILL… (cont) http://deck.ly/~5vFay,2011-04-05 13:07:59 +0000 Tue,1,0,TweetDeck,fr,aristide Tanoh,fr
ns en sommes à 810€ d don. @diabymohamed part acheter d puces téléphoniques & j cherche 1 moyen de payer unité en ligne #civ2010 #civsocial,2011-04-05 13:09:24 +0000 Tue,3,0,TweetDeck,fr,Jean-Patrick Ehouman,en
Si vous avez de la famille en #civ2010 privilégiez les actions sur place! vigilance aux fraudes par paiements par carte bancaire #civsocial,2011-04-05 13:10:30 +0000 Tue,1,0,Twitter for iPhone,fr,teekenb,en
Sur twitter est née une entre aide pour les civils en #civ2010 Faites un don pour les survivants http://civsocial.akendewa.org/ #civsocial,2011-04-05 13:11:46 +0000 Tue,4,0,Twitter for BlackBerry®,fr,civ,fr
merci à Anonyme qui vient de donner 50€ pour le call center d'urgence http://bit.ly/hguvCn Total = 810€ #civsocial #civ2010,2011-04-05 13:12:01 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
merci à Stéphane Kouamé qui vient de donner 30€ pour le call center d'urgence http://bit.ly/hguvCn Total = 840€ #civsocial #civ2010,2011-04-05 13:12:56 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
@jpehouman @diabymohamed u r doin' great guyz. Wanna thk u for all #civpaix #civSocial #civ2010,2011-04-05 13:13:20 +0000 Tue,0,0,Twitter for iPhone,en,Stéphane K,fr
merci à Hamond Manouan qui vient de donner 20€ pour le call center d'urgence http://bit.ly/hguvCn Total = 890€ #civsocial #civ2010,2011-04-05 13:14:58 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
#civ2010 #civsocial méfiez vous des arnaques ne privilégiez que les aides concrètes sur place a Abidjan via vos proches ! Vigilance merci !,2011-04-05 13:15:17 +0000 Tue,2,0,Twitter for iPhone,fr,teekenb,en
"@cartapuce9 oui bien sur ! paypal, CB, Western Union, Espèce si vous êtes à Accra ou à Abidjan #civ2010 #civsocial",2011-04-05 13:16:27 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
merci à Temilolo Fatoyinbo qui vient de donner 30€ pour le call center d'urgence http://bit.ly/hguvCn Total = 890€ #civsocial #civ2010,2011-04-05 13:18:14 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
Se recuerdan también los números de emergencia de ONUCI: 06 20 62 02/ 06 20 56 00.#civsocial  ,2011-04-05 13:19:22 +0000 Tue,1,0,Seesmic for BlackBerry,es,eBiz Africa Review,en
Sorti finaliser activation des lignes. Dsl si je suis slow a repondre aux tweets et mails. #civ2010 #civsocial,2011-04-05 13:19:35 +0000 Tue,0,0,Seesmic for BlackBerry,fr,Diaby Mohamed,en
"Sur #twitter est née une entre aide pour les civils en #civ2010 Faites 1 don pour les survivants http://civsocial.akendewa.org/ #civsocial""",2011-04-05 13:20:06 +0000 Tue,5,0,Twitter for BlackBerry®,fr,civ,fr
Paris: Manif APOLITIQUE pour l'ouverture d'un couloir Humanitaire/19h au Trocadero. Bougies et drapeaux blancs. RETWEET #civsocial @LesNews,2011-04-05 13:20:16 +0000 Tue,0,0,Echofon,fr,Marie,en
RT @MSF_USA: Ivory Coast: MSF Unable to Reach Patients in War-Torn Abidjan http://bit.ly/dJAyBe #civ2010 #civsocial,2011-04-05 13:21:14 +0000 Tue,0,0,TweetDeck,en,Alex,nl
Ivory Coast: MSF Unable to Reach Patients in War-Torn Abidjan #civ2010 #civsocial http://bit.ly/eEqT7U,2011-04-05 13:23:42 +0000 Tue,0,0,tweetbe.at,en,NGO Buzz,en
merci à Cedric Ludovic qui vient de donner 10€ pour le call center d'urgence http://bit.ly/hguvCn Total = 840€ #civsocial #civ2010,2011-04-05 13:23:45 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
"SOS,MAMAN insuffisante-renale a besoin d etre evacuee urgemment o CHU de cocody pr dyalise 01343524.cocody 7e tranche, #civsocial, #civ2010",2011-04-05 13:25:58 +0000 Tue,8,0,TweetDeck,fr,Jean-Patrick Ehouman,en
Si nous n'avons pas pu eviter la guerre on peut s'entre aider pour sauver des vies! Faites un don http://bit.ly/hhXi5H #civsocial #civ2010,2011-04-05 13:26:02 +0000 Tue,1,0,Twitter for BlackBerry®,fr,civ,fr
RT @Franck_Nlemba: Twitter tente de panser les plaies en Côte d’Ivoire : http://www.rfi.fr/node/481996 #civ2010 #civsocial,2011-04-05 13:30:04 +0000 Tue,0,0,TweetDeck,fr,Rebecca Enonchong,en
"@jpehouman Les gars, on doit reconnaitre que jpehouman fait quelque chose de bien pour le pays. Merci mon frère #civsocial #civ2010",2011-04-05 13:31:43 +0000 Tue,3,0,TweetDeck,fr,Mike Miller,fr
@jpehouman How can we donate from Australia? #civsocial #civ2010,2011-04-05 13:32:37 +0000 Tue,0,0,Twitter for iPhone,en,Kimberley Ramplin,en
"@cyriacgbogou tu parl d widget pr l dons ? http://bit.ly/eWfDAO - si tu a d soucis, tu peux m donner accès et je le fais #civ2010 #civsocial",2011-04-05 13:33:57 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
RT @MSF_USA: Ivory Coast: MSF Unable to Reach Patients in War-Torn Abidjan http://t.co/lmE1kLe #civ2010 #civsocial,2011-04-05 13:34:05 +0000 Tue,0,0,Twitter for iPad,en,Human D-League,en
